,psi,psi,psi,psi,psi,kg,N,C,C,C,C,,s
P_INJECTOR,P_COMB_CHMBR,P_N2O_FLOW,P_N2_FLOW,P_RUN_TANK,L_RUN_TANK,L_THRUST,T_RUN_TANK,T_INJECTOR,T_COMB_CHMBR,T_POST_COMB,timestamp,seconds
171.2,-26.4,444.4,614.4,590.6,-0.5,108.8,19.9,21.1,33.3,-273.1,2025-02-08 11:30:45.252628,2657.884405
169.8,-28.1,445.8,614.0,590.5,-0.5,115.0,21.0,21.5,33.4,-273.1,2025-02-08 11:30:45.255152,2657.886929
169.4,-27.1,446.3,614.0,590.5,-0.5,114.3,20.8,21.3,32.7,-273.1,2025-02-08 11:30:45.256848,2657.888625
170.8,-25.5,444.4,614.3,590.5,-0.5,112.8,20.6,20.3,32.9,-273.1,2025-02-08 11:30:45.259908,2657.891685
168.6,-27.4,445.1,614.4,590.5,-0.5,113.7,21.3,21.8,32.9,-273.1,2025-02-08 11:30:45.261648,2657.893425
169.6,-27.7,444.7,614.4,590.3,-0.5,115.0,21.1,21.3,33.5,-273.1,2025-02-08 11:30:45.264188,2657.895965
169.3,-27.2,446.4,614.4,590.3,-0.5,118.3,20.8,20.7,33.2,-273.1,2025-02-08 11:30:45.266324,2657.898101
169.8,-27.4,446.7,613.5,590.1,-0.4,110.6,21.5,21.8,33.0,-273.1,2025-02-08 11:30:45.268373,2657.90015
167.5,-27.8,445.6,613.9,590.1,-0.4,111.6,21.1,21.5,33.2,-273.1,2025-02-08 11:30:45.270711,2657.902488
167.1,-26.1,444.7,613.3,589.7,-0.5,113.6,20.8,21.1,33.2,-273.1,2025-02-08 11:30:45.272450,2657.904227
170.3,-27.8,445.4,613.8,590.3,-0.4,108.7,20.0,20.9,33.6,-273.1,2025-02-08 11:30:45.274948,2657.906725
169.3,-27.9,445.9,613.0,589.7,-0.5,111.6,20.7,21.0,33.7,-273.1,2025-02-08 11:30:45.276589,2657.908366
168.1,-27.4,445.4,613.0,589.9,-0.5,116.1,20.7,21.1,33.5,-273.1,2025-02-08 11:30:45.279040,2657.910817
168.2,-27.2,445.2,613.6,589.6,-0.5,111.9,20.2,21.5,33.3,-273.1,2025-02-08 11:30:45.280842,2657.912619
167.3,-27.8,446.6,612.6,589.6,-0.4,106.5,20.9,21.0,33.7,-273.1,2025-02-08 11:30:45.283864,2657.915641
169.1,-26.8,445.3,614.1,589.7,-0.4,112.2,21.1,20.5,32.7,-273.1,2025-02-08 11:30:45.285835,2657.917612
169.4,-27.8,445.1,613.4,589.9,-0.5,113.3,20.4,20.9,33.5,-273.1,2025-02-08 11:30:45.288016,2657.919793
167.9,-26.1,445.5,613.6,589.2,-0.5,112.5,20.0,21.1,33.2,-273.1,2025-02-08 11:30:45.290113,2657.92189
167.8,-26.8,447.7,612.4,589.0,-0.5,110.5,21.1,22.0,33.2,-273.1,2025-02-08 11:30:45.292572,2657.924349
168.5,-26.4,445.4,613.6,588.8,-0.5,115.3,21.3,19.7,33.8,-273.1,2025-02-08 11:30:45.294284,2657.926061
166.2,-26.9,445.5,613.1,588.8,-0.5,111.6,20.4,20.7,32.6,-273.1,2025-02-08 11:30:45.296835,2657.928612
166.8,-26.3,445.4,612.6,588.3,-0.5,114.9,20.7,22.0,33.0,-273.1,2025-02-08 11:30:45.298621,2657.930398
166.1,-27.3,444.0,612.7,588.3,-0.3,113.7,20.4,21.3,32.9,-273.1,2025-02-08 11:30:45.301158,2657.932935
167.1,-26.3,445.5,612.1,587.7,-0.5,111.6,20.1,21.1,33.0,-273.1,2025-02-08 11:30:45.302803,2657.93458
166.8,-27.8,444.1,611.3,587.4,-0.4,115.2,20.8,21.4,33.5,-273.1,2025-02-08 11:30:45.304883,2657.93666
165.8,-25.9,444.8,611.1,587.4,-0.5,113.9,20.4,20.9,33.0,-273.1,2025-02-08 11:30:45.307815,2657.939592
166.2,-27.6,444.4,611.8,587.9,-0.5,110.9,20.5,20.4,33.1,-273.1,2025-02-08 11:30:45.309753,2657.94153
163.5,-27.3,443.9,612.1,587.3,-0.4,110.7,20.8,20.4,32.4,-273.1,2025-02-08 11:30:45.312192,2657.943969
165.4,-27.2,445.6,611.4,587.2,-0.6,110.9,20.6,21.0,32.9,-273.1,2025-02-08 11:30:45.314228,2657.946005
165.0,-28.0,443.6,611.6,586.8,-0.5,105.6,20.2,21.5,33.8,-273.1,2025-02-08 11:30:45.316550,2657.948327
169.7,-26.4,444.5,611.7,586.5,-0.4,110.5,20.2,20.4,33.9,-273.1,2025-02-08 11:30:45.318294,2657.950071
165.3,-27.6,444.0,611.7,586.8,-0.5,112.2,20.8,20.9,32.6,-273.1,2025-02-08 11:30:45.320766,2657.952543
164.5,-26.6,445.1,611.2,586.7,-0.5,108.8,21.4,21.1,32.7,-273.1,2025-02-08 11:30:45.322592,2657.954369
164.6,-27.4,444.9,611.0,586.6,-0.5,112.2,20.7,21.0,33.1,-273.1,2025-02-08 11:30:45.325093,2657.95687
164.9,-27.1,448.2,611.6,586.6,-0.5,110.0,20.7,20.2,33.2,-273.1,2025-02-08 11:30:45.326792,2657.958569
165.0,-27.2,444.4,611.1,586.4,-0.6,107.7,20.8,21.1,33.1,-273.1,2025-02-08 11:30:45.328867,2657.960644
164.0,-27.1,445.1,611.1,585.9,-0.5,106.2,20.3,21.0,33.3,-273.1,2025-02-08 11:30:45.331736,2657.963513
163.3,-26.6,445.1,610.8,586.6,-0.5,108.4,20.4,21.1,33.4,-273.1,2025-02-08 11:30:45.334248,2657.966025
162.9,-27.4,444.9,610.7,586.4,-0.6,109.9,20.9,21.0,34.1,-273.1,2025-02-08 11:30:45.335781,2657.967558
163.5,-27.5,444.3,610.9,586.6,-0.6,106.2,21.6,20.9,33.6,-273.1,2025-02-08 11:30:45.338461,2657.970238
164.4,-27.2,445.7,611.0,586.0,-0.5,105.8,19.6,20.4,33.3,-273.1,2025-02-08 11:30:45.340096,2657.971873
164.5,-27.6,444.0,611.2,585.7,-0.5,108.6,20.4,20.9,34.3,-273.1,2025-02-08 11:30:45.342670,2657.974447
163.0,-26.2,445.5,610.3,585.4,-0.5,106.8,20.4,20.8,33.1,-273.1,2025-02-08 11:30:45.344444,2657.976221
162.1,-26.9,444.7,611.2,585.7,-0.5,111.6,20.9,21.1,33.5,-273.1,2025-02-08 11:30:45.346986,2657.978763
163.8,-27.1,445.3,610.1,585.4,-0.4,105.2,20.6,21.8,33.6,-273.1,2025-02-08 11:30:45.348672,2657.980449
163.9,-26.9,444.1,610.1,585.5,-0.5,113.4,20.8,21.3,33.3,-273.1,2025-02-08 11:30:45.351019,2657.982796
163.2,-27.7,444.7,610.6,585.2,-0.5,108.1,21.4,20.9,33.2,-273.1,2025-02-08 11:30:45.352852,2657.984629
164.6,-26.9,444.3,609.9,585.3,-0.4,110.8,20.8,20.4,33.3,-273.1,2025-02-08 11:30:45.355801,2657.987578
162.6,-27.1,445.6,610.4,585.2,-0.4,106.8,21.8,20.6,33.6,-273.1,2025-02-08 11:30:45.357837,2657.989614
164.4,-26.1,444.0,610.4,585.2,-0.4,106.0,20.5,21.5,33.1,-273.1,2025-02-08 11:30:45.360193,2657.99197
162.3,-26.8,445.1,609.7,585.0,-0.5,109.6,20.7,21.1,33.4,-273.1,2025-02-08 11:30:45.362013,2657.99379
165.0,-27.2,444.5,610.1,585.1,-0.5,109.6,20.5,20.9,33.9,-273.1,2025-02-08 11:30:45.364557,2657.996334
160.5,-27.9,444.5,610.2,584.2,-0.5,102.5,21.0,21.5,33.6,-273.1,2025-02-08 11:30:45.366288,2657.998065
161.1,-26.9,443.5,609.7,584.6,-0.4,107.8,20.8,21.5,33.1,-273.1,2025-02-08 11:30:45.368766,2658.000543
163.0,-28.4,443.9,610.1,584.3,-0.5,109.6,20.4,21.2,33.6,-273.1,2025-02-08 11:30:45.370629,2658.002406
162.8,-26.8,446.1,609.9,584.3,-0.5,101.9,21.5,20.9,33.7,-273.1,2025-02-08 11:30:45.373137,2658.004914
161.1,-25.9,445.4,610.1,583.9,-0.4,108.3,21.6,20.4,32.7,-273.1,2025-02-08 11:30:45.374775,2658.006552
160.3,-26.0,445.2,609.8,584.1,-0.5,109.0,20.6,20.8,33.5,-273.1,2025-02-08 11:30:45.376824,2658.008601
161.9,-26.9,444.8,609.8,584.5,-0.5,107.8,20.7,20.7,32.5,-273.1,2025-02-08 11:30:45.379713,2658.01149
162.2,-26.7,447.1,610.4,584.5,-0.5,103.1,21.3,21.3,33.7,-273.1,2025-02-08 11:30:45.382046,2658.013823
161.3,-27.5,446.0,610.5,585.0,-0.5,102.7,21.0,20.7,33.6,-273.1,2025-02-08 11:30:45.383839,2658.015616
160.3,-26.0,443.9,610.2,585.2,-0.5,104.1,21.4,21.1,33.7,-273.1,2025-02-08 11:30:45.386255,2658.018032
160.5,-27.0,445.3,610.6,585.0,-0.5,105.6,20.4,21.4,33.5,-273.1,2025-02-08 11:30:45.388633,2658.02041
160.9,-26.9,445.4,610.1,584.8,-0.5,102.2,20.0,21.5,33.8,-273.1,2025-02-08 11:30:45.390251,2658.022028
162.6,-27.5,444.9,610.4,585.1,-0.4,106.9,21.8,21.6,33.6,-273.1,2025-02-08 11:30:45.392826,2658.024603
162.1,-27.4,445.6,610.1,584.6,-0.5,110.8,20.0,22.1,33.6,-273.1,2025-02-08 11:30:45.394621,2658.026398
161.3,-27.0,445.4,609.8,584.5,-0.5,104.3,21.2,21.4,33.5,-273.1,2025-02-08 11:30:45.397164,2658.028941
160.8,-28.1,446.4,610.0,584.3,-0.5,105.2,20.5,21.0,34.2,-273.1,2025-02-08 11:30:45.398829,2658.030606
160.0,-26.2,445.4,610.1,584.1,-0.3,103.7,21.1,21.5,33.9,-273.1,2025-02-08 11:30:45.400805,2658.032582
159.9,-27.6,443.9,609.6,583.8,-0.4,101.0,20.5,20.8,34.2,-273.1,2025-02-08 11:30:45.403469,2658.035246
159.4,-26.8,445.8,610.3,584.8,-0.5,109.7,21.1,20.5,33.1,-273.1,2025-02-08 11:30:45.405998,2658.037775
159.8,-26.4,445.3,610.5,584.1,-0.5,106.6,21.2,21.4,33.5,-273.1,2025-02-08 11:30:45.407801,2658.039578
159.8,-25.8,444.9,610.5,583.8,-0.4,113.4,20.6,20.7,33.4,-273.1,2025-02-08 11:30:45.410113,2658.04189
160.1,-27.4,445.3,609.6,583.8,-0.4,111.2,19.9,22.4,32.9,-273.1,2025-02-08 11:30:45.412549,2658.044326
158.8,-26.0,445.9,609.9,583.3,-0.5,103.7,21.2,20.7,33.8,-273.1,2025-02-08 11:30:45.414212,2658.045989
161.0,-27.6,444.9,609.3,583.8,-0.4,105.6,20.2,21.2,34.3,-273.1,2025-02-08 11:30:45.416808,2658.048585
159.8,-27.8,445.2,609.5,583.1,-0.5,109.3,20.0,21.0,33.3,-273.1,2025-02-08 11:30:45.418566,2658.050343
158.3,-27.6,445.3,609.2,583.5,-0.5,107.1,20.8,20.9,33.9,-273.1,2025-02-08 11:30:45.421227,2658.053004
156.9,-27.1,444.9,609.1,583.6,-0.5,102.2,21.2,21.7,33.2,-273.1,2025-02-08 11:30:45.422793,2658.05457
159.5,-26.9,445.1,608.7,583.5,-0.5,105.5,19.9,21.2,33.8,-273.1,2025-02-08 11:30:45.424855,2658.056632
158.9,-27.8,444.6,609.4,583.1,-0.4,97.8,20.6,21.2,33.5,-273.1,2025-02-08 11:30:45.427769,2658.059546
158.0,-27.2,445.8,609.0,582.8,-0.5,106.6,21.2,20.7,32.9,-273.1,2025-02-08 11:30:45.430246,2658.062023
159.0,-27.7,445.8,609.5,583.0,-0.4,104.9,20.9,21.3,33.5,-273.1,2025-02-08 11:30:45.431841,2658.063618
156.4,-27.9,446.1,609.5,583.0,-0.4,108.4,20.4,21.1,33.2,-273.1,2025-02-08 11:30:45.434448,2658.066225
157.8,-26.7,447.5,608.9,582.5,-0.4,102.4,19.7,20.7,33.0,-273.1,2025-02-08 11:30:45.436066,2658.067843
160.3,-27.9,444.9,609.1,582.5,-0.6,105.3,20.4,20.5,33.3,-273.1,2025-02-08 11:30:45.438682,2658.070459
157.8,-26.9,445.8,608.9,582.7,-0.5,104.0,20.4,21.2,32.9,-273.1,2025-02-08 11:30:45.440408,2658.072185
157.2,-28.3,446.2,608.2,582.3,-0.5,100.7,20.0,21.3,33.8,-273.1,2025-02-08 11:30:45.442916,2658.074693
159.2,-27.0,444.4,608.7,582.1,-0.5,106.3,19.6,21.4,33.7,-273.1,2025-02-08 11:30:45.444617,2658.076394
157.7,-28.3,444.6,609.2,582.6,-0.6,102.5,20.0,21.8,34.2,-273.1,2025-02-08 11:30:45.447009,2658.078786
157.4,-27.4,445.0,608.7,582.1,-0.5,101.3,21.2,21.5,33.9,-273.1,2025-02-08 11:30:45.448800,2658.080577
157.0,-27.2,445.3,608.6,581.9,-0.5,103.1,21.0,20.9,33.8,-273.1,2025-02-08 11:30:45.451758,2658.083535
158.8,-27.4,444.6,608.8,581.7,-0.4,99.9,21.1,21.6,33.4,-273.1,2025-02-08 11:30:45.454121,2658.085898
157.3,-27.1,444.6,608.9,581.8,-0.5,101.8,20.9,20.4,33.7,-273.1,2025-02-08 11:30:45.455832,2658.087609
156.0,-27.3,444.9,608.7,582.0,-0.4,103.5,20.7,21.3,33.2,-273.1,2025-02-08 11:30:45.458250,2658.090027
159.9,-27.5,445.4,608.6,581.6,-0.5,98.1,20.7,21.8,33.6,-273.1,2025-02-08 11:30:45.460615,2658.092392
156.6,-27.3,444.8,608.6,581.5,-0.6,104.7,21.3,21.1,34.4,-273.1,2025-02-08 11:30:45.462212,2658.093989
155.4,-27.1,445.3,607.3,580.7,-0.4,108.7,21.3,20.8,32.9,-273.1,2025-02-08 11:30:45.464812,2658.096589
156.0,-26.1,444.9,607.6,580.5,-0.5,103.0,20.0,21.0,33.6,-273.1,2025-02-08 11:30:45.466545,2658.098322
157.1,-27.8,445.1,607.6,580.7,-0.5,96.3,20.9,20.8,33.7,-273.1,2025-02-08 11:30:45.469027,2658.100804
155.8,-27.1,444.2,608.1,580.3,-0.4,101.9,19.6,20.7,33.3,-273.1,2025-02-08 11:30:45.470777,2658.102554
155.3,-26.9,443.5,607.4,580.1,-0.5,98.8,20.4,20.9,33.6,-273.1,2025-02-08 11:30:45.472855,2658.104632
156.2,-27.8,446.3,607.0,580.3,-0.5,99.7,20.9,21.2,33.8,-273.1,2025-02-08 11:30:45.475750,2658.107527
155.2,-27.4,446.1,607.1,579.8,-0.6,101.6,20.4,20.9,32.9,-273.1,2025-02-08 11:30:45.477895,2658.109672
153.9,-27.0,445.4,606.5,580.5,-0.5,103.5,20.7,20.9,33.7,-273.1,2025-02-08 11:30:45.479927,2658.111704
154.5,-27.4,444.7,607.4,579.7,-0.4,106.0,20.4,20.7,33.8,-273.1,2025-02-08 11:30:45.482110,2658.113887
154.7,-27.6,443.9,606.1,580.1,-0.5,96.2,20.7,21.5,33.6,-273.1,2025-02-08 11:30:45.484625,2658.116402
154.2,-26.8,444.4,606.2,579.5,-0.4,101.6,21.0,21.6,34.5,-273.1,2025-02-08 11:30:45.486242,2658.118019
154.8,-26.6,444.7,606.7,579.4,-0.4,100.0,21.2,20.5,33.4,-273.1,2025-02-08 11:30:45.488511,2658.120288
157.1,-27.6,444.7,606.0,579.7,-0.4,99.1,20.5,20.4,33.2,-273.1,2025-02-08 11:30:45.490900,2658.122677
154.7,-27.7,443.6,606.1,579.1,-0.5,102.7,20.6,20.5,33.4,-273.1,2025-02-08 11:30:45.492610,2658.124387
156.3,-26.8,444.9,607.1,578.8,-0.6,98.5,21.6,21.5,33.8,-273.1,2025-02-08 11:30:45.495175,2658.126952
154.7,-27.4,444.9,606.2,578.7,-0.5,101.6,20.4,21.1,33.2,-273.1,2025-02-08 11:30:45.496772,2658.128549
154.6,-26.4,445.3,605.2,578.6,-0.4,105.2,20.7,21.2,33.1,-273.1,2025-02-08 11:30:45.499768,2658.131545
154.5,-26.2,445.1,606.7,579.4,-0.5,102.8,20.4,20.3,32.2,-273.1,2025-02-08 11:30:45.501707,2658.133484
153.1,-27.7,445.3,606.0,578.6,-0.5,99.0,20.6,20.0,33.6,-273.1,2025-02-08 11:30:45.504047,2658.135824
154.3,-27.3,444.7,606.2,578.9,-0.5,97.8,19.9,21.2,33.3,-273.1,2025-02-08 11:30:45.505950,2658.137727
154.9,-27.6,443.9,606.6,578.3,-0.5,96.8,20.9,21.5,33.6,-273.1,2025-02-08 11:30:45.508529,2658.140306
153.7,-26.1,444.9,606.1,578.5,-0.6,100.7,20.4,20.2,33.0,-273.1,2025-02-08 11:30:45.510320,2658.142097
153.6,-27.5,444.6,606.0,578.5,-0.5,99.1,19.8,20.7,33.6,-273.1,2025-02-08 11:30:45.512749,2658.144526
153.6,-26.2,443.8,606.5,578.2,-0.5,102.1,20.9,20.6,34.0,-273.1,2025-02-08 11:30:45.514488,2658.146265
154.0,-27.0,444.7,606.2,578.1,-0.5,95.7,20.0,20.8,33.7,-273.1,2025-02-08 11:30:45.517004,2658.148781
152.4,-27.2,445.9,606.3,577.6,-0.5,101.6,20.7,20.7,32.9,-273.1,2025-02-08 11:30:45.518812,2658.150589
154.0,-26.3,444.7,605.0,577.8,-0.5,97.5,20.8,20.8,33.8,-273.1,2025-02-08 11:30:45.520898,2658.152675
153.4,-26.0,444.5,605.8,577.9,-0.6,97.2,20.9,21.1,33.2,-273.1,2025-02-08 11:30:45.523739,2658.155516
155.0,-26.6,444.2,605.1,577.8,-0.5,102.5,20.8,20.9,33.3,-273.1,2025-02-08 11:30:45.526064,2658.157841
153.1,-27.3,445.4,605.5,577.7,-0.4,96.8,20.7,20.9,33.5,-273.1,2025-02-08 11:30:45.527824,2658.159601
154.0,-27.3,444.7,604.9,577.8,-0.5,101.5,20.7,20.3,33.5,-273.1,2025-02-08 11:30:45.530154,2658.161931
152.9,-27.1,445.8,605.5,577.8,-0.4,100.9,20.9,20.6,33.9,-273.1,2025-02-08 11:30:45.532533,2658.16431
153.7,-26.8,444.5,605.3,577.4,-0.5,95.0,21.0,21.4,33.9,-273.1,2025-02-08 11:30:45.534353,2658.16613
149.9,-26.7,445.0,604.7,577.5,-0.5,91.2,21.1,21.8,33.5,-273.1,2025-02-08 11:30:45.536783,2658.16856
152.5,-26.7,444.2,604.8,577.2,-0.5,94.0,20.1,21.0,33.8,-273.1,2025-02-08 11:30:45.538607,2658.170384
152.2,-28.6,443.9,604.7,576.8,-0.6,100.6,20.0,21.5,34.0,-273.1,2025-02-08 11:30:45.541065,2658.172842
149.7,-25.9,444.4,605.6,577.2,-0.4,95.3,20.4,21.2,33.6,-273.1,2025-02-08 11:30:45.542832,2658.174609
150.8,-27.6,445.8,605.1,576.7,-0.4,98.1,21.1,20.9,34.1,-273.1,2025-02-08 11:30:45.544817,2658.176594
152.0,-27.2,445.6,604.5,576.5,-0.5,97.9,20.9,20.7,33.6,-273.1,2025-02-08 11:30:45.547763,2658.17954
151.7,-27.1,443.7,604.6,576.8,-0.4,97.9,19.9,21.0,33.7,-273.1,2025-02-08 11:30:45.550189,2658.181966
152.7,-27.8,445.2,605.6,576.8,-0.5,98.8,20.0,21.5,34.2,-273.1,2025-02-08 11:30:45.551801,2658.183578
151.6,-27.0,444.1,605.8,577.0,-0.5,101.0,20.5,20.7,33.6,-273.1,2025-02-08 11:30:45.554478,2658.186255
153.6,-27.6,445.8,604.1,576.6,-0.4,100.9,20.2,20.8,33.5,-273.1,2025-02-08 11:30:45.556037,2658.187814
152.5,-27.1,445.9,604.0,576.5,-0.4,98.7,20.1,21.3,33.8,-273.1,2025-02-08 11:30:45.558297,2658.190074
151.9,-26.9,443.9,604.1,576.3,-0.4,99.1,21.1,20.5,33.7,-273.1,2025-02-08 11:30:45.560801,2658.192578
152.2,-26.6,445.2,604.5,576.4,-0.5,93.5,20.6,20.6,34.6,-273.1,2025-02-08 11:30:45.562474,2658.194251
151.8,-28.5,445.3,604.5,576.3,-0.5,99.0,21.1,21.1,33.7,-273.1,2025-02-08 11:30:45.565057,2658.196834
150.2,-27.7,444.3,604.3,576.3,-0.5,97.2,20.4,20.7,33.9,-273.1,2025-02-08 11:30:45.566771,2658.198548
152.1,-26.6,444.9,604.0,575.9,-0.5,102.2,20.7,21.5,34.1,-273.1,2025-02-08 11:30:45.569209,2658.200986
151.0,-27.5,445.1,604.4,575.9,-0.5,99.6,20.5,20.9,33.9,-273.1,2025-02-08 11:30:45.571791,2658.203568
150.4,-27.6,444.9,604.2,575.8,-0.5,101.2,20.4,21.5,34.1,-273.1,2025-02-08 11:30:45.574298,2658.206075
149.2,-27.5,443.9,604.3,575.9,-0.4,97.4,20.4,20.6,33.0,-273.1,2025-02-08 11:30:45.575775,2658.207552
149.7,-26.6,446.7,603.4,575.8,-0.6,97.1,20.3,20.9,33.7,-273.1,2025-02-08 11:30:45.578599,2658.210376
152.3,-26.8,444.3,604.4,575.8,-0.5,100.2,20.7,20.7,34.6,-273.1,2025-02-08 11:30:45.580005,2658.211782
152.0,-26.8,445.0,604.2,575.0,-0.4,100.7,21.3,21.0,33.9,-273.1,2025-02-08 11:30:45.582329,2658.214106
150.8,-27.1,444.9,604.3,575.1,-0.5,89.0,21.1,21.0,33.8,-273.1,2025-02-08 11:30:45.584577,2658.216354
147.0,-26.8,444.2,603.6,575.3,-0.4,99.0,20.0,20.4,33.2,-273.1,2025-02-08 11:30:45.586909,2658.218686
149.9,-26.8,445.2,604.1,575.4,-0.5,96.6,19.8,21.1,32.9,-273.1,2025-02-08 11:30:45.588595,2658.220372
149.1,-27.4,443.7,604.1,575.6,-0.5,95.6,20.8,21.5,33.5,-273.1,2025-02-08 11:30:45.591014,2658.222791
151.3,-27.4,444.4,603.6,575.0,-0.5,96.8,19.8,21.7,33.7,-273.1,2025-02-08 11:30:45.592804,2658.224581
149.2,-27.6,444.7,603.7,575.3,-0.4,100.6,20.4,20.4,34.0,-273.1,2025-02-08 11:30:45.595780,2658.227557
147.5,-27.1,444.7,603.7,575.2,-0.5,96.5,20.3,20.8,33.9,-273.1,2025-02-08 11:30:45.598199,2658.229976
149.8,-27.8,445.2,603.2,574.8,-0.6,92.3,21.3,20.5,34.3,-273.1,2025-02-08 11:30:45.599771,2658.231548
147.9,-26.8,443.0,603.4,575.0,-0.5,88.7,20.0,20.3,32.5,-273.1,2025-02-08 11:30:45.602482,2658.234259
149.7,-27.3,444.1,603.2,574.7,-0.5,99.1,20.0,21.0,33.5,-273.1,2025-02-08 11:30:45.604059,2658.235836
149.9,-26.7,444.9,603.2,574.8,-0.5,93.1,20.7,20.5,32.9,-273.1,2025-02-08 11:30:45.606658,2658.238435
150.0,-27.8,444.0,603.4,574.6,-0.4,100.9,20.7,20.7,33.9,-273.1,2025-02-08 11:30:45.608453,2658.24023
149.8,-26.2,445.5,603.3,573.9,-0.5,95.9,20.0,20.7,34.6,-273.1,2025-02-08 11:30:45.610927,2658.242704
148.2,-27.1,445.7,603.3,574.3,-0.5,96.2,20.3,20.9,33.2,-273.1,2025-02-08 11:30:45.612616,2658.244393
150.4,-27.0,445.1,603.1,574.4,-0.4,97.5,20.6,20.5,33.6,-273.1,2025-02-08 11:30:45.615018,2658.246795
149.5,-26.2,444.3,603.2,573.8,-0.5,100.6,19.7,20.9,33.2,-273.1,2025-02-08 11:30:45.616795,2658.248572
149.6,-25.8,446.1,602.0,574.0,-0.4,93.7,20.4,21.3,33.8,-273.1,2025-02-08 11:30:45.619760,2658.251537
147.7,-27.3,445.1,602.9,574.1,-0.5,91.9,21.8,21.5,33.9,-273.1,2025-02-08 11:30:45.622236,2658.254013
149.1,-27.7,444.0,602.7,574.1,-0.6,95.0,19.6,21.0,33.7,-273.1,2025-02-08 11:30:45.623815,2658.255592
147.2,-26.8,445.1,602.8,574.0,-0.5,95.9,20.7,20.7,33.2,-273.1,2025-02-08 11:30:45.626450,2658.258227
149.0,-27.3,444.4,603.3,574.4,-0.4,88.1,20.4,21.1,34.8,-273.1,2025-02-08 11:30:45.628060,2658.259837
146.6,-26.4,444.2,604.4,573.9,-0.5,96.3,21.5,21.2,33.6,-273.1,2025-02-08 11:30:45.630664,2658.262441
149.9,-26.9,444.8,604.0,574.3,-0.5,90.9,20.1,21.2,33.6,-273.1,2025-02-08 11:30:45.632468,2658.264245
148.4,-27.8,445.4,604.3,574.1,-0.4,89.0,19.6,20.7,34.1,-273.1,2025-02-08 11:30:45.634973,2658.26675
148.0,-27.5,445.8,604.4,574.1,-0.5,94.6,21.2,21.1,33.7,-273.1,2025-02-08 11:30:45.636575,2658.268352
148.6,-27.5,445.4,603.2,574.3,-0.4,103.8,20.7,21.2,33.6,-273.1,2025-02-08 11:30:45.638917,2658.270694
147.5,-28.2,445.1,604.6,574.1,-0.4,96.5,20.4,20.7,33.9,-273.1,2025-02-08 11:30:45.640963,2658.27274
147.5,-27.0,446.6,603.6,573.6,-0.6,95.4,20.6,20.9,34.3,-273.1,2025-02-08 11:30:45.643792,2658.275569
148.3,-27.2,444.6,603.5,574.0,-0.4,95.9,20.7,20.8,34.2,-273.1,2025-02-08 11:30:45.645614,2658.277391
146.5,-27.5,445.2,603.5,574.3,-0.4,95.8,20.7,20.2,33.8,-273.1,2025-02-08 11:30:45.648012,2658.279789
148.4,-27.4,446.1,603.5,573.6,-0.4,91.2,20.7,21.1,33.8,-273.1,2025-02-08 11:30:45.649891,2658.281668
147.6,-26.9,444.2,602.7,573.4,-0.6,95.1,20.5,20.7,33.2,-273.1,2025-02-08 11:30:45.652496,2658.284273
145.3,-28.3,445.6,602.5,573.0,-0.4,89.5,21.1,20.8,34.0,-273.1,2025-02-08 11:30:45.654338,2658.286115
147.7,-27.6,446.2,603.2,573.6,-0.4,95.1,20.7,20.5,33.4,-273.1,2025-02-08 11:30:45.656773,2658.28855
147.3,-26.8,445.6,603.0,573.2,-0.5,94.6,19.5,21.8,34.6,-273.1,2025-02-08 11:30:45.658714,2658.290491
147.2,-26.4,445.3,603.0,573.4,-0.4,95.0,21.7,20.7,33.7,-273.1,2025-02-08 11:30:45.661144,2658.292921
147.7,-27.0,445.3,602.8,573.2,-0.5,92.0,20.7,21.1,34.1,-273.1,2025-02-08 11:30:45.662809,2658.294586
146.4,-27.5,446.1,601.9,572.7,-0.5,93.7,21.1,21.6,33.9,-273.1,2025-02-08 11:30:45.664873,2658.29665
147.0,-27.8,445.6,602.4,572.8,-0.5,91.3,20.8,22.3,33.9,-273.1,2025-02-08 11:30:45.667738,2658.299515
148.4,-27.8,446.1,602.9,572.7,-0.5,97.5,21.1,20.9,33.6,-273.1,2025-02-08 11:30:45.670195,2658.301972
145.7,-27.3,444.9,602.6,573.2,-0.4,92.3,20.8,20.3,33.9,-273.1,2025-02-08 11:30:45.671780,2658.303557
145.6,-26.8,445.1,602.7,572.7,-0.4,96.3,20.4,21.1,33.8,-273.1,2025-02-08 11:30:45.674463,2658.30624
143.7,-26.2,444.9,602.4,572.7,-0.5,99.9,20.4,21.1,34.1,-273.1,2025-02-08 11:30:45.676044,2658.307821
146.9,-27.9,444.5,603.5,572.3,-0.5,96.5,20.6,21.1,34.6,-273.1,2025-02-08 11:30:45.678658,2658.310435
147.4,-27.7,444.6,602.5,572.3,-0.6,95.0,21.5,20.8,33.9,-273.1,2025-02-08 11:30:45.680378,2658.312155
146.8,-27.3,444.9,602.2,572.6,-0.4,93.1,20.7,21.2,34.6,-273.1,2025-02-08 11:30:45.682613,2658.31439
146.3,-28.6,445.9,602.2,572.1,-0.5,93.8,21.0,21.2,34.1,-273.1,2025-02-08 11:30:45.684934,2658.316711
148.6,-27.0,445.3,602.8,572.0,-0.5,95.1,20.6,21.3,33.9,-273.1,2025-02-08 11:30:45.686880,2658.318657
